pitcher_mlb_id,pitchername,year_played,num_pitches,pitcher_height,x0,z0,arm_angle,pitch_extension_cleaned,arm_slot
621295,Nick Wittgren,2023,472.0,74.0,-2.09,5.67,57.302912564184794,6.855,Three-Quarters
621345,A.J. Minter,2023,888.0,72.0,2.21,5.655,56.539009505889794,6.3,Three-Quarters
621363,Colin Poche,2023,783.0,75.0,1.15,6.17,32.69371962947486,7.14,Three-Quarters
621366,Ryan Borucki,2023,413.0,76.0,1.69,5.5,58.06392047211234,6.66,Three-Quarters
621368,Taylor Hearn,2023,313.0,78.0,2.39,6.26,54.162347045721695,6.26,Three-Quarters
621381,Matt Strahm,2023,1244.0,74.0,1.74,5.36,59.606458917013626,6.27,Three-Quarters
621383,Tanner Banks,2023,843.0,73.0,2.45,6.15,52.150130164836845,6.0,Three-Quarters
621389,Ty Blach,2023,836.0,73.0,2.67,5.66,62.216054203701965,5.12,Sidearm
621433,Brett Phillips,2023,7.0,72.0,-1.34,6.42,30.66456458047987,5.8,Three-Quarters
622065,Alex Young,2023,809.0,75.0,1.77,5.78,51.76928906211477,5.92,Three-Quarters
622072,Alex Wood,2023,1469.0,76.0,1.85,4.77,79.81053613031972,6.24,Sidearm
622075,Yency Almonte,2023,807.0,77.0,-1.3,5.63,48.91513439879522,6.61,Three-Quarters
622088,Tejay Antone,2023,36.0,76.0,-2.37,5.609999999999999,63.76711265135667,6.475,Sidearm
622098,Drew Smith,2023,926.0,74.0,-2.11,5.43,61.94244265135967,6.14,Sidearm
622103,Gerardo Reyes,2023,219.0,71.0,-1.45,5.31,51.463830795383046,5.83,Three-Quarters
622110,Matt Duffy,2023,29.0,74.0,-1.05,6.2,29.46362797635969,4.93,Overhand
622250,Josh Sborz,2023,806.0,75.0,-0.92,6.095,27.83628179026183,6.1,Overhand
622251,Josh Staumont,2023,361.0,75.0,-0.73,6.19,21.671099075905325,6.65,Overhand
622259,Trey Wingenter,2023,167.0,79.0,-2.51,5.46,71.10650660625566,7.0,Sidearm
622491,Luis Castillo,2023,2719.0,74.0,-2.18,5.03,71.88101734636636,5.54,Sidearm
622503,Nabil Crismatt,2023,264.0,73.0,-2.15,5.51,59.6495511438918,7.03,Three-Quarters
622554,Seranthony Domínguez,2023,705.0,73.0,-1.68,5.38,56.030378147379885,6.54,Three-Quarters
622569,Pablo Reyes,2023,44.0,68.0,-0.885,6.425,20.074983715696415,4.63,Overhand
622608,Antonio Senzatela,2023,120.0,73.0,-2.0549999999999997,5.835,53.591424879221066,6.0649999999999995,Three-Quarters
622663,Luis Severino,2023,1575.0,74.0,-1.58,5.9,45.11323659880723,6.27,Three-Quarters
622766,Miguel Díaz,2023,30.0,72.0,-1.0550000000000002,5.72,34.54577739211263,5.965,Three-Quarters
622772,Jimmy Cordero,2023,516.0,76.0,-1.3,6.02,39.39873556962313,7.23,Three-Quarters
622780,Angel Perdomo,2023,499.0,80.0,1.62,6.06,49.51051177235547,6.82,Three-Quarters
623149,Paul Sewald,2023,952.0,75.0,-3.44,4.4,89.57747241248929,6.59,Sidearm
623167,Chris Flexen,2023,1389.0,75.0,-0.32,6.62,8.075027927497828,6.25,Overhand
623211,Huascar Brazoban,2023,989.0,75.0,-1.605,5.6,52.756266301489276,5.93,Three-Quarters
623352,Josh Hader,2023,882.0,75.0,2.55,5.46,66.73417673205074,6.76,Sidearm
623381,Thomas Pannone,2023,59.0,73.0,1.94,5.29,61.679013694779265,6.62,Sidearm
623433,Nick Anderson,2023,548.0,76.0,-0.53,6.41,15.16758525936155,6.08,Overhand
623437,Justin Topa,2023,896.0,76.0,-2.17,4.91,77.81597905409622,6.06,Sidearm
623465,Evan Phillips,2023,765.0,74.0,-2.03,5.15,67.64949266620869,6.47,Sidearm
623474,Jimmy Herget,2023,341.0,75.0,-2.1,5.06,71.87066157586253,5.04,Sidearm
623507,Josh Lester,2023,18.0,75.0,-1.39,6.87,29.867688821730372,3.8899999999999997,Overhand
624133,Ranger Suárez,2023,1644.0,73.0,1.68,5.77,47.47402070003839,6.24,Three-Quarters
624522,Keegan Thompson,2023,437.0,73.0,-1.36,5.78,42.05275036743301,6.05,Three-Quarters
624647,Victor González,2023,475.0,72.0,2.03,4.77,74.13145955870013,6.25,Sidearm
625643,Reynaldo López,2023,1091.0,73.0,-1.56,5.65,47.89652048958911,6.48,Three-Quarters
628317,Kenta Maeda,2023,1369.0,73.0,-2.01,5.66,55.36199067291391,6.08,Three-Quarters
628452,Raisel Iglesias,2023,717.0,74.0,-1.64,5.26,59.893307229247455,6.15,Three-Quarters
628708,Yunior Marte,2023,631.0,74.0,-1.51,5.39,55.27627714701854,6.23,Three-Quarters
628711,Julio Urías,2023,1854.0,72.0,1.38,5.88,39.419846658804175,5.62,Three-Quarters
629498,Johan Quezada,2023,32.0,81.0,-1.9649999999999999,6.04,56.19137306655407,6.5,Three-Quarters
630023,Yonny Chirinos,2023,1345.0,74.0,-0.69,6.43,18.32326128502403,6.31,Overhand
640444,Wil Crowe,2023,183.0,74.0,-2.09,5.89,53.55646800348383,6.55,Three-Quarters
640448,Kyle Finnegan,2023,974.0,74.0,-1.59,5.57,51.63251461513846,6.72,Three-Quarters
640451,Hunter Harvey,2023,817.0,74.0,-1.87,5.75,52.7779114423182,6.22,Three-Quarters
640454,Matt Krook,2023,80.0,76.0,1.005,6.01,31.76956273163657,6.145,Three-Quarters
640455,Sean Manaea,2023,1701.0,77.0,2.0,5.57,62.2316699342469,7.07,Sidearm
640462,A.J. Puk,2023,805.0,79.0,3.28,5.23,79.35893483467316,7.15,Sidearm
640470,Adbert Alzolay,2023,915.0,73.0,-1.25,6.01,35.76975829473063,6.43,Three-Quarters
641154,Pablo López,2023,2674.0,76.0,-1.88,5.43,62.26534843529246,7.13,Sidearm
641302,Tyler Alexander,2023,679.0,74.0,1.07,5.56,40.444599282769225,6.32,Three-Quarters
641329,Bryan Baker,2023,761.0,78.0,-0.33,6.425,10.084383885466202,6.54,Overhand
641360,Phil Bickford,2023,1113.0,76.0,-2.19,5.05,74.67291021030627,6.89,Sidearm
641401,Connor Brogdon,2023,545.0,78.0,-2.37,5.71,63.902853940577,7.01,Sidearm
641420,Zack Burdi,2023,76.0,75.0,-2.38,5.58,63.52524942508729,6.44,Sidearm
641427,Alan Busenitz,2023,88.0,73.0,-0.55,6.015,17.378486395921726,5.72,Overhand
641447,Daniel Castano,2023,22.0,75.0,2.165,6.13,50.415188416339056,6.23,Three-Quarters
641482,Nestor Cortes,2023,1070.0,71.0,0.99,5.63,33.171373885347755,5.89,Three-Quarters
641525,Brandon Dixon,2023,7.0,74.0,-1.5,7.7,24.036208345090685,4.29,Overhand
641540,Dane Dunning,2023,2294.0,76.0,-2.25,5.39,66.75020683732535,6.79,Sidearm
641585,J.P. France,2023,1928.0,72.0,-1.35,5.45,46.68468431789627,6.26,Three-Quarters
641627,Trevor Gott,2023,865.0,71.0,-2.62,5.23,67.5099051246626,6.01,Sidearm
641645,Luis Guillorme,2023,12.0,70.0,-1.185,6.3,28.72622008866577,5.54,Overhand
641656,Ian Hamilton,2023,885.0,73.0,-2.45,5.91,56.2831498217534,5.98,Three-Quarters
641672,Thomas Hatch,2023,398.0,73.0,-1.29,5.7,42.02284911980575,6.365,Three-Quarters
641703,Brent Honeywell,2023,948.0,74.0,-1.06,5.93,33.372722546225575,6.3,Three-Quarters
641712,Dakota Hudson,2023,1004.0,77.0,-1.94,6.15,49.2585692065536,6.49,Three-Quarters
641729,Joe Jiménez,2023,823.0,75.0,-2.23,5.72,58.93836898247673,7.09,Three-Quarters
641743,Anthony Kay,2023,199.0,72.0,1.82,5.54,53.13010235415597,5.96,Three-Quarters
641745,Brad Keller,2023,834.0,77.0,-1.72,6.0,48.702852171724984,6.07,Three-Quarters
641755,Tyler Kinley,2023,149.0,76.0,-0.81,6.27,24.14857717679393,5.59,Overhand
641771,Chad Kuhl,2023,774.0,75.0,-1.89,5.82,52.60054806174925,6.6,Three-Quarters
641778,Eric Lauer,2023,766.0,75.0,1.52,5.89,45.0989563429075,6.27,Three-Quarters
641793,Zack Littell,2023,975.0,76.0,-0.82,6.02,27.967115506119388,6.28,Overhand
641816,Tyler Mahle,2023,423.0,75.0,-2.53,5.36,67.28773500383323,6.77,Sidearm
641835,Tim Mayza,2023,720.0,75.0,1.46,6.16,39.35377378400034,6.51,Three-Quarters
641871,Keynan Middleton,2023,837.0,75.0,-1.23,5.72,42.425217723055255,6.77,Three-Quarters
641927,Bailey Ober,2023,1955.0,81.0,-1.32,5.74,52.170119288559206,7.22,Three-Quarters
641941,Emilio Pagán,2023,949.0,74.0,-1.63,5.455,54.888503119538065,6.79,Three-Quarters
642048,Tayler Saucedo,2023,677.0,77.0,1.94,5.24,68.8320763335259,6.68,Sidearm
642100,Gabe Speier,2023,680.0,71.0,1.56,5.32,52.85711738161275,5.95,Three-Quarters
642121,Cole Sulser,2023,84.0,73.0,-1.56,5.53,50.65604333035158,6.825,Three-Quarters
642207,Devin Williams,2023,844.0,74.0,-1.9,5.25,63.705839537568835,7.51,Sidearm
642216,Allan Winans,2023,278.0,74.0,-1.9,5.59,55.9738782714593,6.63,Three-Quarters
642231,Jimmy Yacabonis,2023,232.0,75.0,-2.06,5.26,66.88888666029251,6.01,Sidearm
642232,Ryan Yarbrough,2023,1120.0,77.0,2.85,5.24,75.46877291131621,6.47,Sidearm
642239,Rob Zastryzny,2023,394.0,75.0,1.81,5.52,57.53910714810459,6.6,Three-Quarters
642397,Gregory Soto,2023,846.0,73.0,1.76,5.54,54.07833826526509,6.71,Three-Quarters
642528,Jonathan Loáisiga,2023,197.0,71.0,-1.95,5.4350000000000005,56.276693757311634,6.529999999999999,Three-Quarters
642545,Jaime Barría,2023,1320.0,73.0,-1.8,6.27,41.51903640963101,6.22,Three-Quarters
642546,Jonathan Hernández,2023,414.0,75.0,-1.23,5.33,52.545581463858774,6.41,Three-Quarters
642547,Freddy Peralta,2023,2589.0,71.0,-2.58,5.0,71.66582535802,6.92,Sidearm
642578,José Rodríguez,2023,49.0,74.0,-1.57,5.2,59.58414422931925,6.44,Three-Quarters
642585,Félix Bautista,2023,988.0,80.0,-0.15,6.68,6.330081320831671,6.62,Overhand
642701,Dennis Santana,2023,222.0,74.0,-2.23,5.56,60.650721537320436,6.17,Sidearm
642758,Domingo Acevedo,2023,181.0,79.0,-1.59,5.63,57.607142539147326,5.78,Three-Quarters
642770,Javy Guerra,2023,375.0,72.0,-1.815,5.205,59.28803273582572,6.19,Three-Quarters
643256,Adam Cimber,2023,373.0,75.0,-3.81,2.28,118.9108503839218,6.57,Submarine
643338,Chad Green,2023,41.0,75.0,-1.7,5.95,47.06786609771483,6.74,Three-Quarters
643361,Kevin Herget,2023,423.0,70.0,-1.59,5.92,40.87620384704049,5.76,Three-Quarters
643377,Griffin Jax,2023,914.0,74.0,-0.8,5.42,36.1780770441727,6.33,Three-Quarters
643396,Isiah Kiner-Falefa,2023,51.0,71.0,-1.725,6.55,35.838417968896465,5.15,Three-Quarters
643410,Mark Leiter Jr.,2023,972.0,72.0,-1.29,5.6,41.85487458114524,6.68,Three-Quarters
643493,Austin Pruitt,2023,763.0,70.0,-0.43,5.77,14.290325081817745,5.67,Overhand
643511,Tyler Rogers,2023,989.0,75.0,-3.65,1.5,128.0696338839654,5.98,Submarine
645261,Sandy Alcantara,2023,2728.0,77.0,-1.72,5.87,51.33306816909969,6.02,Three-Quarters
645444,Jose Herrera,2023,38.0,70.0,-1.95,6.65,38.14141546389013,4.2,Three-Quarters
645801,Mike Ford,2023,42.0,72.0,-1.1749999999999998,6.71,24.646464410482302,4.895,Overhand
647315,Zach Pop,2023,199.0,76.0,-2.19,5.41,66.1292331127781,6.36,Sidearm
647336,Michael Soroka,2023,537.0,77.0,-2.08,5.97,54.41457935303173,6.12,Three-Quarters
650489,Willi Castro,2023,36.0,73.0,-1.375,7.095,27.170566702117803,4.825,Overhand
650496,J.C. Mejía,2023,214.0,77.0,-1.55,5.385,59.96078188113931,6.445,Three-Quarters
650556,Bryan Abreu,2023,1085.0,73.0,-2.14,5.61,58.05598909358069,6.52,Three-Quarters
650633,Michael King,2023,1250.0,75.0,-2.22,5.53,62.69704949978473,6.37,Sidearm
650644,Aaron Civale,2023,1728.0,74.0,-0.47,6.23,13.815025341261583,5.68,Overhand
650671,José Quijada,2023,161.0,71.0,2.0,5.13,63.70295251922736,6.7,Sidearm
650893,Génesis Cabrera,2023,861.0,74.0,1.43,5.71,45.58913892279783,6.13,Three-Quarters
650895,Diego Castillo,2023,162.0,75.0,-1.03,5.52,42.32461138156029,5.57,Three-Quarters
650907,René Pinto,2023,26.0,70.0,-1.04,7.255,19.449555720981998,4.46,Overhand
650911,Cristopher Sánchez,2023,1117.0,73.0,1.65,5.99,43.689042804548045,6.88,Three-Quarters
650960,Daniel Duarte,2023,429.0,72.0,-0.88,5.56,33.13560954871885,6.06,Three-Quarters
656061,Albert Abreu,2023,1025.0,74.0,-1.33,5.59,46.32974642113662,6.63,Three-Quarters
656222,Jalen Beeks,2023,692.0,71.0,0.65,5.87,20.474597521157182,6.48,Overhand
656232,Brandon Bielak,2023,1388.0,74.0,-1.06,6.04,31.64153937476851,5.54,Three-Quarters
656234,Jake Bird,2023,1254.0,75.0,-1.97,5.19,67.7736296101703,5.76,Sidearm
656257,Jeff Brigham,2023,568.0,72.0,-1.88,5.55,54.90949969987639,6.11,Three-Quarters
656266,J.B. Bukauskas,2023,51.0,72.0,-1.64,5.19,58.77501831967459,5.54,Three-Quarters
656271,Brock Burke,2023,876.0,76.0,1.67,5.98,47.12291828605116,7.05,Three-Quarters
656288,Griffin Canning,2023,1761.0,74.0,-0.99,5.74,34.82055751766337,5.95,Three-Quarters
656290,Drew Carlton,2023,330.0,73.0,-2.115,5.29,64.10136313979004,6.1,Sidearm
656302,Dylan Cease,2023,2847.0,74.0,-1.27,6.03,36.15142205423818,6.28,Three-Quarters
656322,Sam Coonrod,2023,114.0,73.0,-1.72,5.48,55.35303382823953,6.37,Three-Quarters
656353,Tucker Davidson,2023,739.0,74.0,1.69,6.0,45.12855872399437,6.57,Three-Quarters
656382,Tommy Doyle,2023,282.0,78.0,-1.82,6.45,43.653871715886964,5.94,Three-Quarters
656412,Alex Faedo,2023,969.0,77.0,-2.4850000000000003,5.95,57.555245684467096,5.85,Three-Quarters
656427,Jack Flaherty,2023,2405.0,76.0,-2.38,5.34,68.98544861250497,6.76,Sidearm
656457,Tyler Gilbert,2023,263.0,75.0,1.93,5.54,58.9255057250376,6.12,Three-Quarters
656464,Kevin Ginkel,2023,915.0,76.0,-2.04,6.27,47.94806220990715,6.84,Three-Quarters
656529,Sam Hentges,2023,730.0,78.0,1.51,6.26,41.73441208360455,6.94,Three-Quarters
656546,Jeff Hoffman,2023,731.0,77.0,-2.36,5.975,57.65255650055796,6.57,Three-Quarters
656557,Tanner Houck,2023,1310.0,77.0,-2.67,5.215,74.84720882046904,6.46,Sidearm
656578,Andre Jackson,2023,765.0,75.0,-1.62,5.86,47.702197133465916,6.65,Three-Quarters
656605,Mitch Keller,2023,2749.0,74.0,-1.89,5.77,52.38181842191988,6.53,Three-Quarters
656629,Michael Kopech,2023,2337.0,75.0,-2.37,5.58,63.12883002860233,6.79,Sidearm
656638,Alex Lange,2023,988.0,75.0,-2.22,5.59,61.37989133117668,6.42,Sidearm
656657,Zach Logue,2023,173.0,72.0,2.18,5.01,69.87654892225703,5.6,Sidearm
656669,Jordan Luplow,2023,12.0,71.0,-1.87,6.71,38.27087384962775,4.885,Three-Quarters
656716,Zach McKinstry,2023,22.0,72.0,-1.6,5.800000000000001,45.71614958329139,5.390000000000001,Three-Quarters
656730,Trevor Megill,2023,481.0,80.0,-0.82,6.32,25.964875600609584,6.69,Overhand
656731,Tylor Megill,2023,1847.0,79.0,-1.5,5.85,50.43170444794871,7.27,Three-Quarters
656756,Jordan Montgomery,2023,2447.0,78.0,1.57,6.51,38.80358657089565,6.55,Three-Quarters
656786,Parker Mushinski,2023,223.0,72.0,0.665,5.585,24.538923064887086,6.56,Overhand
656794,Sean Newcomb,2023,140.0,77.0,2.01,6.11,50.33998481320058,5.755,Three-Quarters
656814,Luis F. Ortiz,2023,285.0,75.0,-2.26,5.86,56.46838278776274,5.9,Three-Quarters
656818,Connor Overton,2023,200.0,72.0,-1.73,5.81,46.45075317920194,6.19,Three-Quarters
656820,Nicholas Padilla,2023,100.0,74.0,-0.98,5.66,36.87304441577238,6.055,Three-Quarters
656849,David Peterson,2023,1572.0,78.0,2.09,5.98,55.332700515921786,7.1,Three-Quarters
656876,Drew Rasmussen,2023,677.0,73.0,-1.83,5.83,48.95036902228555,6.55,Three-Quarters
656887,Sean Reid-Foley,2023,114.0,75.0,-0.925,5.37,42.58300472538064,7.03,Three-Quarters
656924,Ryder Ryan,2023,13.0,74.0,-1.45,5.25,57.13774886405475,6.21,Three-Quarters
656945,Tanner Scott,2023,1046.0,72.0,2.58,4.99,72.94592760431591,6.41,Sidearm
656970,Devin Smeltzer,2023,295.0,75.0,2.05,5.85,53.83497449820387,5.79,Three-Quarters
656981,Peter Solomon,2023,236.0,76.0,-1.53,6.17,41.13293989672458,6.4,Three-Quarters
656986,Bennett Sousa,2023,55.0,75.0,1.07,6.19,30.30416772522455,6.32,Three-Quarters
657006,Justin Steele,2023,2340.0,74.0,1.85,5.98,47.95730061516399,6.26,Three-Quarters
657024,Erik Swanson,2023,909.0,75.0,-0.95,5.92,31.753827941246925,6.69,Three-Quarters
657031,Josh Taylor,2023,346.0,77.0,2.12,5.74,59.37767490716157,6.84,Three-Quarters
657041,Lane Thomas,2023,21.0,72.0,-1.01,5.99,29.710008641776035,5.24,Overhand
657044,Ryan Thompson,2023,332.0,77.0,-3.12,3.89,100.69081907065942,6.51,Submarine
657053,Touki Toussaint,2023,1299.0,75.0,-1.38,5.55,49.25433448715266,7.05,Three-Quarters
657093,Spenser Watkins,2023,90.0,74.0,-1.545,5.94,43.403620253136296,6.425,Three-Quarters
657097,Jacob Webb,2023,772.0,74.0,-2.4450000000000003,5.38,66.08067253095925,6.38,Sidearm
657140,Kyle Wright,2023,366.0,76.0,-1.68,5.43,59.59737973322116,6.69,Three-Quarters
657240,Julian Merryweather,2023,1070.0,76.0,-1.6,5.94,46.76425540926843,6.43,Three-Quarters
657248,Glenn Otto,2023,192.0,75.0,-1.68,5.88,48.23990289968219,6.8,Three-Quarters
657265,Peter Strzelecki,2023,657.0,74.0,-2.35,4.91,76.10650498667019,6.62,Sidearm
657272,Erich Uelmen,2023,33.0,75.0,-2.76,4.74,82.50963177625462,6.77,Sidearm
657277,Logan Webb,2023,2774.0,73.0,-1.12,5.01,56.69093109184459,6.91,Three-Quarters
657376,Clarke Schmidt,2023,2394.0,73.0,-1.46,5.47,50.30175685822868,6.35,Three-Quarters
657424,Matt Gage,2023,120.0,75.0,1.82,6.39,42.97699503847679,6.35,Three-Quarters
657508,Mike Baumann,2023,1026.0,76.0,-1.72,5.96,48.14284862460589,6.61,Three-Quarters
657514,Brennan Bernardino,2023,752.0,76.0,2.66,5.02,77.71311532681393,5.79,Sidearm
657571,Caleb Ferguson,2023,898.0,75.0,2.31,5.62,61.51288479726709,6.285,Sidearm
657585,Reed Garrett,2023,226.0,74.0,-1.58,5.48,53.96333718669844,6.305,Three-Quarters
657612,Tim Hill,2023,696.0,76.0,3.54,3.31,107.52047609452788,6.895,Submarine
657697,Vinny Nittoli,2023,55.0,73.0,-2.64,4.98,74.94322791834068,7.1,Sidearm
657746,Joe Ryan,2023,2317.0,74.0,-2.35,5.0,73.83550084774308,6.47,Sidearm
657756,Connor Seabold,2023,1472.0,74.0,-2.21,5.49,62.327157446253395,6.04,Sidearm
658648,Pedro Avila,2023,635.0,71.0,-1.02,5.48,37.755844239698284,6.37,Three-Quarters
659275,Dinelson Lamet,2023,606.0,75.0,-1.32,6.03,38.69685692627089,5.92,Three-Quarters
660261,Shintaro Fujinami,2023,1248.0,78.0,-1.86,5.41,65.32313682966291,6.83,Sidearm
660271,Shohei Ohtani,2023,2097.0,76.0,-2.09,5.55,61.75455970195258,6.88,Sidearm
660431,Hector Perez,2023,17.0,75.0,-1.46,5.76,47.282678733232785,6.21,Three-Quarters
660593,Denyi Reyes,2023,317.0,76.0,-2.25,5.72,60.29219134719706,6.86,Sidearm
660634,Yonny Hernández,2023,10.0,69.0,-0.785,6.369999999999999,19.827008125857745,5.475,Overhand
660730,Elvin Rodríguez,2023,47.0,75.0,-1.55,5.86,46.860234652595,6.7,Three-Quarters
660761,José Suarez,2023,467.0,70.0,1.79,5.33,55.49651179083472,6.09,Three-Quarters
660787,Yerry De Los Santos,2023,407.0,74.0,-1.9,5.84,51.39958097523704,6.45,Three-Quarters
660813,Brusdar Graterol,2023,836.0,73.0,-1.23,6.12,33.58724096099405,5.66,Three-Quarters
660825,Eduard Bazardo,2023,106.0,72.0,-1.625,5.72,46.25030442609561,6.11,Three-Quarters
660853,Enyel De Los Santos,2023,916.0,75.0,-1.81,5.3,62.7804798970935,6.25,Sidearm
660896,Jorge Alcala,2023,281.0,75.0,-2.28,6.375,48.90051885333133,5.8,Three-Quarters
660906,Francisco Pérez,2023,203.0,74.0,0.48,6.09,15.496796077240313,5.98,Overhand
661309,Adrián Martínez,2023,728.0,74.0,-1.81,5.51,56.55701384396988,6.17,Three-Quarters
661383,Oliver Ortega,2023,239.0,72.0,-2.22,5.57,57.2224160868808,5.99,Three-Quarters
661395,Jhoan Duran,2023,921.0,77.0,-1.93,5.93,53.32428174790775,6.53,Three-Quarters
661403,Emmanuel Clase,2023,970.0,74.0,-0.66,5.89,23.038294473513403,6.5,Overhand
661440,Mauricio Llovera,2023,440.0,71.0,-1.97,5.29,59.59951010445183,6.28,Three-Quarters
661527,Seth Martinez,2023,773.0,74.0,-2.2,4.6,82.68831699380718,7.04,Sidearm
662253,Andrés Muñoz,2023,717.0,74.0,-2.22,4.94,74.93472745277924,6.42,Sidearm
663158,Robert Suarez,2023,266.0,74.0,-1.22,5.86,38.646211723848616,6.8,Three-Quarters
663362,Matt Waldron,2023,322.0,74.0,-1.49,5.43,53.86569767747805,6.65,Three-Quarters
663372,Ryan Feltner,2023,641.0,76.0,-1.64,5.25,63.661413175263164,6.53,Sidearm
663385,Chad Smith,2023,248.0,76.0,-1.435,5.38,57.214468660476335,6.035,Three-Quarters
663423,Trent Thornton,2023,312.0,72.0,-2.0,5.29,60.84770498192686,6.37,Sidearm
663455,Konnor Pilkington,2023,40.0,75.0,1.4,5.83,43.80339478859867,6.44,Three-Quarters
663460,Kris Bubic,2023,265.0,75.0,2.09,5.51,62.02297670345108,6.9,Sidearm
663462,Isaiah Campbell,2023,356.0,76.0,-1.63,6.32,40.500788036315775,6.37,Three-Quarters
663465,Kolby Allard,2023,200.0,73.0,1.51,5.39,53.2242419770017,6.23,Three-Quarters
663474,Triston McKenzie,2023,171.0,77.0,-1.66,6.36,41.439645729816796,6.81,Three-Quarters
663485,Cole Sands,2023,413.0,75.0,-2.44,5.51,65.02173626711433,5.71,Sidearm
663542,Bryan Hudson,2023,164.0,80.0,3.18,5.16,81.39222118812566,7.31,Sidearm
663546,Sean Hjelle,2023,410.0,83.0,-1.47,6.3,45.034131913085986,6.51,Three-Quarters
663556,Shane McClanahan,2023,1822.0,73.0,0.83,6.0,25.467182817953702,6.97,Overhand
663558,Jovani Moran,2023,756.0,73.0,1.08,5.61,38.58165282648595,6.73,Three-Quarters
663559,Bailey Falter,2023,1149.0,76.0,1.04,5.66,40.168250971231686,7.37,Three-Quarters
663562,Noah Davis,2023,397.0,74.0,-1.89,5.57,56.50291902549289,5.86,Three-Quarters
663567,Peter Lambert,2023,1360.0,74.0,-1.59,5.81,46.761457152790165,6.37,Three-Quarters
663574,Tony Santillan,2023,63.0,75.0,-2.23,5.27,67.48243056817779,6.05,Sidearm
663623,Jake Irvin,2023,1880.0,78.0,-1.85,5.8,55.888406528943605,6.78,Three-Quarters
663629,Ethan Small,2023,69.0,75.0,0.74,6.21,22.003243189620974,6.63,Overhand
663630,Ryan McKenna,2023,18.0,71.0,-0.645,8.71,7.999917165716679,3.96,Overhand
663658,Thaddeus Ward,2023,599.0,75.0,-1.22,5.64,44.25594079711131,6.64,Three-Quarters
663687,Hogan Harris,2023,1111.0,75.0,2.66,5.88,60.402787910917894,6.33,Sidearm
663704,James McArthur,2023,182.0,79.0,-2.17,5.65,64.45080106462245,6.78,Sidearm
663738,Daniel Lynch,2023,810.0,78.0,1.66,5.78,53.234432142172295,6.99,Three-Quarters
663752,Cody Morris,2023,166.0,76.0,-1.61,5.97,46.19802608650971,6.42,Three-Quarters
663753,Reiss Knehr,2023,124.0,74.0,-2.47,5.31,68.21225514003186,6.85,Sidearm
663765,Jake Woodford,2023,733.0,76.0,-1.565,5.27,61.928136303862445,6.54,Sidearm
663773,Bryan Hoeing,2023,889.0,78.0,-2.7,5.885,63.067162223900425,6.75,Sidearm
663776,Patrick Sandoval,2023,2374.0,75.0,0.94,5.99,30.07532429488853,6.15,Three-Quarters
663804,Jackson Kowar,2023,421.0,77.0,-1.26,5.75,44.5988266867041,6.2,Three-Quarters
663855,Jordan Hicks,2023,950.0,74.0,-1.58,5.82,47.10553505073429,6.54,Three-Quarters
663878,Nate Pearson,2023,686.0,78.0,-0.72,5.47,38.51692630710276,6.87,Three-Quarters
663897,Luke Williams,2023,6.0,73.0,-1.6099999999999999,7.01,30.32931942903963,4.585,Three-Quarters
663903,Brady Singer,2023,2459.0,77.0,-1.39,5.2,62.80187205149089,6.99,Sidearm
663941,Tristan Beck,2023,1169.0,76.0,-2.29,5.96,56.36306610285035,6.77,Three-Quarters
663947,Tyler Holton,2023,1030.0,74.0,1.0750000000000002,5.78,36.12272379255673,6.73,Three-Quarters
663986,Trevor Stephan,2023,1002.0,77.0,-1.78,5.68,56.0670571888016,6.59,Three-Quarters
663989,Nick Vespi,2023,206.0,75.0,2.375,6.1,54.39236642794232,5.8,Three-Quarters
663992,Richard Lovelady,2023,379.0,72.0,2.45,5.33,65.21756432316263,7.34,Sidearm
664028,Brett Kennedy,2023,310.0,72.0,-1.6150000000000002,5.63,48.345917182005664,6.43,Three-Quarters
664062,Tony Gonsolin,2023,1670.0,75.0,-0.82,5.91,27.855480338149135,5.98,Overhand
664076,Garrett Cleavinger,2023,211.0,73.0,1.26,5.22,53.75626080769116,6.15,Three-Quarters
664126,Pete Fairbanks,2023,582.0,78.0,-0.25,6.7,6.5322373283410045,6.635,Overhand
664129,Geoff Hartlieb,2023,66.0,77.0,-2.5149999999999997,5.555,66.94390170480811,6.55,Sidearm
664139,Ian Gibaut,2023,1032.0,75.0,-1.23,5.66,43.97084519569402,6.89,Three-Quarters
664192,Joey Lucchesi,2023,420.0,77.0,2.06,5.93,54.19405569832574,6.37,Three-Quarters
664199,Taylor Clarke,2023,927.0,76.0,-0.98,5.92,33.392584324205046,6.26,Three-Quarters
664202,Tyler Cyr,2023,26.0,73.0,-1.03,6.140000000000001,28.96291791544634,6.965,Overhand
664208,Phil Maton,2023,911.0,74.0,-1.35,5.4,51.31003713469547,7.16,Three-Quarters
664285,Framber Valdez,2023,2599.0,71.0,0.55,6.04,16.21861527773208,5.91,Overhand
664294,Dauri Moreta,2023,871.0,74.0,-1.02,5.78,35.5536154214696,6.24,Three-Quarters
664299,Cristian Javier,2023,2461.0,73.0,-1.63,5.64,49.577914089891344,5.99,Three-Quarters
664353,José Urquidy,2023,879.0,72.0,-1.37,5.925,38.58533466554336,5.95,Three-Quarters
664747,Alexis Díaz,2023,1012.0,74.0,-2.24,4.61,82.6613936637637,7.68,Sidearm
664776,Jake Cousins,2023,202.0,76.0,-3.175,5.35,73.70645802930707,6.86,Sidearm
