year_played,pitchername,pitcher_mlb_id,pitchtype,p_hand,b_hand,num_pitches,subset_IP,pitch_runs
2020,Zack Greinke,425844,CU,R,R,82,5.192816635,2.2199872
2020,Zack Greinke,425844,FC,R,R,35,2.216446125,0.89105093
2020,Zack Greinke,425844,FF,R,L,230,14.56521739,7.5050993
2020,Zack Greinke,425844,FF,R,R,204,12.91871456,8.101458
2020,Zack Greinke,425844,SI,R,L,142,8.992438563,3.388378
2020,Zack Greinke,425844,SI,R,R,70,4.43289225,1.8328292
2020,Zack Greinke,425844,SL,R,L,21,1.329867675,0.7111148
2020,Zack Greinke,425844,SL,R,R,109,6.902646503,3.0430744
2020,Zack Littell,641793,FF,R,L,31,1.768768769,1.2401116
2020,Zack Littell,641793,FF,R,R,33,1.882882883,0.91722137
2020,Zack Littell,641793,SL,R,L,23,1.312312312,0.9430116
2020,Zack Littell,641793,SL,R,R,24,1.369369369,0.58138406
2020,Zack Wheeler,554430,CH,R,L,63,4.149350649,2.6905878
2020,Zack Wheeler,554430,CH,R,R,22,1.448979592,0.42145517
2020,Zack Wheeler,554430,CU,R,L,55,3.62244898,1.4330742
2020,Zack Wheeler,554430,CU,R,R,54,3.556586271,1.4388809
2020,Zack Wheeler,554430,FF,R,L,324,21.33951763,7.232446
2020,Zack Wheeler,554430,FF,R,R,125,8.23283859,3.2439916
2020,Zack Wheeler,554430,SI,R,L,45,2.963821892,1.0427222
2020,Zack Wheeler,554430,SI,R,R,219,14.42393321,4.8117356
2020,Zack Wheeler,554430,SL,R,L,79,5.203153989,1.8632925
2020,Zack Wheeler,554430,SL,R,R,92,6.059369202,2.750694
2021,A.J. Alexy,669935,CH,R,L,59,3.790502793,2.1229708
2021,A.J. Alexy,669935,FF,R,L,95,6.103351955,2.8706017
2021,A.J. Alexy,669935,FF,R,R,137,8.801675978,5.044817
2021,A.J. Alexy,669935,SL,R,R,67,4.304469274,2.1937895
2021,A.J. Cole,595918,FF,R,R,33,4.631578947,0.8437238
2021,A.J. Cole,595918,SL,R,R,24,3.368421053,0.7671947
2021,A.J. Minter,621345,CH,L,R,111,6.677011494,2.6288254
2021,A.J. Minter,621345,FC,L,L,222,13.35402299,5.1607995
2021,A.J. Minter,621345,FC,L,R,165,9.925287356,5.279978
2021,A.J. Minter,621345,FF,L,L,189,11.36896552,4.8313804
2021,A.J. Minter,621345,FF,L,R,183,11.00804598,4.6778765
2021,A.J. Puk,640462,FF,L,L,37,2.173274596,0.6802981
2021,A.J. Puk,640462,FF,L,R,51,2.995594714,1.9863924
2021,A.J. Puk,640462,SI,L,R,67,3.935389134,1.9562559
2021,A.J. Puk,640462,SL,L,L,34,1.997063142,0.62543845
2021,A.J. Puk,640462,SL,L,R,38,2.232011747,0.5283421
2021,Aaron Ashby,676879,CH,L,R,115,7.283333333,3.4792664
2021,Aaron Ashby,676879,SI,L,L,37,2.343333333,1.1406072
2021,Aaron Ashby,676879,SI,L,R,144,9.12,5.2321596
2021,Aaron Ashby,676879,SL,L,L,44,2.786666667,0.29144204
2021,Aaron Ashby,676879,SL,L,R,160,10.13333333,2.6857615
2021,Aaron Bummer,607481,FC,L,L,35,2.073256222,0.6984433
2021,Aaron Bummer,607481,FC,L,R,44,2.60637925,1.578724
2021,Aaron Bummer,607481,SI,L,L,169,10.01086576,2.7515683
2021,Aaron Bummer,607481,SI,L,R,423,25.05678233,14.240984
2021,Aaron Bummer,607481,SL,L,L,89,5.271994392,0.32116365
2021,Aaron Bummer,607481,SL,L,R,191,11.31405538,3.139441
2021,Aaron Civale,650644,CH,R,L,64,4.168325476,2.4403982
2021,Aaron Civale,650644,CH,R,R,29,1.888772481,0.8113447
2021,Aaron Civale,650644,CU,R,L,188,12.24445609,4.599502
2021,Aaron Civale,650644,CU,R,R,120,7.815610267,3.3317385
2021,Aaron Civale,650644,FC,R,L,328,21.36266806,6.1611724
2021,Aaron Civale,650644,FC,R,R,140,9.118211978,2.549003
2021,Aaron Civale,650644,FF,R,L,205,13.35166754,7.6725273
2021,Aaron Civale,650644,FF,R,R,227,14.78452942,8.302052
2021,Aaron Civale,650644,FS,R,L,90,5.8617077,3.7206473
2021,Aaron Civale,650644,FS,R,R,77,5.015016588,2.9592843
2021,Aaron Civale,650644,SI,R,L,62,4.038065305,3.1518276
2021,Aaron Civale,650644,SI,R,R,137,8.922821722,6.4701724
2021,Aaron Civale,650644,SL,R,L,23,1.497991968,0.68406296
2021,Aaron Civale,650644,SL,R,R,219,14.26348874,4.2969856
2021,Aaron Fletcher,667465,CH,L,R,22,1.49382716,0.51885414
2021,Aaron Fletcher,667465,SI,L,R,32,2.172839506,1.2834263
2021,Aaron Loup,571901,CH,L,R,65,4.486398701,2.1628027
2021,Aaron Loup,571901,CU,L,L,50,3.451075924,1.5878701
2021,Aaron Loup,571901,FC,L,L,88,6.073893626,2.2432535
2021,Aaron Loup,571901,FC,L,R,186,12.83800244,5.9124146
2021,Aaron Loup,571901,SI,L,L,212,14.63256192,4.3538656
2021,Aaron Loup,571901,SI,L,R,220,15.18473406,6.441466
2021,Aaron Nola,605400,CH,R,L,301,18.38426865,6.555377
2021,Aaron Nola,605400,CH,R,R,288,17.59026369,5.5324016
2021,Aaron Nola,605400,CU,R,L,409,24.98061753,6.9231725
2021,Aaron Nola,605400,CU,R,R,392,23.94230336,5.540526
2021,Aaron Nola,605400,FC,R,L,34,2.076628352,1.0923779
2021,Aaron Nola,605400,FF,R,L,580,35.4248366,16.791553
2021,Aaron Nola,605400,FF,R,R,590,36.03560965,16.38735
2021,Aaron Nola,605400,SI,R,L,209,12.76515664,6.5724745
2021,Aaron Nola,605400,SI,R,R,155,9.466982195,4.3830276
2021,Aaron Northcraft,573062,SI,R,L,40,3.720930233,1.8420948
2021,Aaron Northcraft,573062,SI,R,R,46,4.279069767,2.2386823
2021,Aaron Sanchez,592717,CH,R,L,70,4.156862745,2.5745392
2021,Aaron Sanchez,592717,CH,R,R,70,4.156862745,2.8790412
2021,Aaron Sanchez,592717,CU,R,L,70,4.156862745,1.9203123
2021,Aaron Sanchez,592717,CU,R,R,112,6.650980392,3.277053
2021,Aaron Sanchez,592717,FF,R,L,71,4.216246499,3.060149
2021,Aaron Sanchez,592717,FF,R,R,62,3.681792717,2.5795996
2021,Aaron Sanchez,592717,SI,R,L,46,2.731652661,1.7872618
2021,Aaron Sanchez,592717,SI,R,R,94,5.582072829,2.3360233
2021,Aaron Slegers,642083,CH,R,L,46,2.519434629,1.6899972
2021,Aaron Slegers,642083,FF,R,L,73,3.998233216,2.9448926
2021,Aaron Slegers,642083,FF,R,R,25,1.369257951,0.86568654
2021,Aaron Slegers,642083,SI,R,L,35,1.916961131,1.1720152
2021,Aaron Slegers,642083,SI,R,R,197,10.78975265,4.0702505
2021,Aaron Slegers,642083,SL,R,L,29,1.588339223,1.1452428
2021,Aaron Slegers,642083,SL,R,R,161,8.818021201,3.685243
2021,Adam Cimber,643256,FF,R,L,256,17.9869281,6.630721
2021,Adam Cimber,643256,FF,R,R,77,5.410130719,2.36383
2021,Adam Cimber,643256,SI,R,R,359,25.22385621,8.126919
2021,Adam Cimber,643256,SL,R,L,155,10.89052288,5.204462
2021,Adam Cimber,643256,SL,R,R,173,12.15522876,6.2441645
2021,Adam Conley,543045,CH,L,R,81,5.9,1.4990282
2021,Adam Conley,543045,FF,L,L,56,4.079012346,0.98705727
2021,Adam Conley,543045,FF,L,R,103,7.502469136,3.172479
2021,Adam Conley,543045,SL,L,L,30,2.185185185,0.45562243
2021,Adam Kolarek,592473,CH,L,R,32,1.745454545,1.4983599
2021,Adam Kolarek,592473,SI,L,L,60,3.272727273,1.5771922
2021,Adam Kolarek,592473,SI,L,R,73,3.981818182,2.8829458
2021,Adam Morgan,605388,CH,L,R,32,2.00660066,1.9316708
2021,Adam Morgan,605388,CU,L,R,37,2.320132013,0.9972744
2021,Adam Morgan,605388,FF,L,L,42,2.633663366,1.3911544
2021,Adam Morgan,605388,SI,L,L,53,3.323432343,1.3196446
2021,Adam Morgan,605388,SI,L,R,41,2.570957096,1.7048817
2021,Adam Morgan,605388,SL,L,L,140,8.778877888,3.01501
2021,Adam Morgan,605388,SL,L,R,59,3.699669967,2.4446824
2021,Adam Ottavino,493603,FF,R,L,125,7.058287796,4.6730957
2021,Adam Ottavino,493603,FF,R,R,107,6.041894353,2.8985097
2021,Adam Ottavino,493603,SI,R,L,101,5.703096539,4.103993
2021,Adam Ottavino,493603,SI,R,R,232,13.10018215,8.133234
2021,Adam Ottavino,493603,SL,R,L,170,9.599271403,3.6045477
2021,Adam Ottavino,493603,SL,R,R,363,20.49726776,6.830761
2021,Adam Plutko,592644,CU,R,L,54,3.091463415,2.1194284
2021,Adam Plutko,592644,FC,R,L,85,4.866192412,2.5934682
2021,Adam Plutko,592644,FC,R,R,231,13.2245935,9.082546
2021,Adam Plutko,592644,FF,R,L,198,11.33536585,5.627394
2021,Adam Plutko,592644,FF,R,R,313,17.91903794,12.461258
2021,Adam Plutko,592644,SL,R,R,103,5.896680217,3.4874377
2021,Adam Wainwright,425794,CH,R,L,173,11.64622077,4.7756367
2021,Adam Wainwright,425794,CH,R,R,23,1.54834149,0.70461094
2021,Adam Wainwright,425794,CU,R,L,593,39.92028276,13.039453
2021,Adam Wainwright,425794,CU,R,R,452,30.42827624,10.589993
2021,Adam Wainwright,425794,FC,R,L,335,22.5519304,7.683143
2021,Adam Wainwright,425794,FC,R,R,341,22.95584557,7.6753497
2021,Adam Wainwright,425794,FF,R,L,201,13.53115824,7.487369
2021,Adam Wainwright,425794,FF,R,R,89,5.991408374,4.614759
2021,Adam Wainwright,425794,SI,R,L,318,21.40750408,13.835839
2021,Adam Wainwright,425794,SI,R,R,540,36.35236542,20.550035
2021,Adbert Alzolay,640470,CH,R,L,117,7.649843913,3.20451
2021,Adbert Alzolay,640470,FC,R,L,59,3.857613597,1.1290011
2021,Adbert Alzolay,640470,FC,R,R,53,3.465313909,0.8904589
2021,Adbert Alzolay,640470,FF,R,L,193,12.61897329,6.113958
2021,Adbert Alzolay,640470,FF,R,R,141,9.219042664,4.980567
2021,Adbert Alzolay,640470,SI,R,L,228,14.90738814,8.247425
2021,Adbert Alzolay,640470,SI,R,R,339,22.16493236,9.818221
2021,Adbert Alzolay,640470,SL,R,L,346,22.62261533,9.103784
2021,Adbert Alzolay,640470,SL,R,R,446,29.16094346,9.251153
2021,Adonis Medina,658431,SL,R,R,26,7.666666667,0.4753019
2021,Adrian Houser,605288,CH,R,L,239,14.5499002,9.354655
2021,Adrian Houser,605288,CH,R,R,22,1.339321357,1.1001889
2021,Adrian Houser,605288,CU,R,L,147,8.949101796,4.5634775
2021,Adrian Houser,605288,CU,R,R,190,11.56686627,5.7618155
2021,Adrian Houser,605288,FF,R,L,276,16.80239521,10.825523
2021,Adrian Houser,605288,FF,R,R,41,2.496007984,1.4143201
2021,Adrian Houser,605288,SI,R,L,402,24.47305389,13.2531
2021,Adrian Houser,605288,SI,R,R,862,52.47704591,26.650715
2021,Adrian Houser,605288,SL,R,R,159,9.679640719,3.736169
2021,Adrian Morejon,670970,FF,L,R,28,4.666666667,0.4946307
2021,Adrian Sampson,592716,CH,R,L,101,6.81043257,4.1293955
2021,Adrian Sampson,592716,CH,R,R,35,2.360050891,1.4677641
2021,Adrian Sampson,592716,SI,R,L,152,10.24936387,5.2801547
2021,Adrian Sampson,592716,SI,R,R,160,10.78880407,4.8279524
2021,Adrian Sampson,592716,SL,R,L,21,1.416030534,0.7303652
2021,Adrian Sampson,592716,SL,R,R,55,3.708651399,1.2983351
2021,Albert Abreu,656061,CH,R,L,92,5.346011622,2.1381876
2021,Albert Abreu,656061,FF,R,L,77,4.474379292,2.2834415
2021,Albert Abreu,656061,FF,R,R,52,3.021658743,1.3752722
2021,Albert Abreu,656061,SI,R,L,52,3.021658743,2.1463168
2021,Albert Abreu,656061,SI,R,R,134,7.786582145,3.4337668
2021,Albert Abreu,656061,SL,R,L,45,2.614896989,1.1409652
2021,Albert Abreu,656061,SL,R,R,179,10.40147913,5.166434
2021,Alberto Baldonado,593604,FF,L,L,58,3.475655431,2.1136353
2021,Alberto Baldonado,593604,FF,L,R,46,2.756554307,1.4132568
2021,Alberto Baldonado,593604,SL,L,L,47,2.816479401,1.2633399
2021,Alberto Baldonado,593604,SL,L,R,27,1.617977528,0.9863887
2021,Alec Bettinger,676424,CU,R,R,22,1.428571429,1.029352
2021,Alec Bettinger,676424,FF,R,L,64,4.155844156,1.9333445
2021,Alec Bettinger,676424,FF,R,R,68,4.415584416,1.91824
2021,Alec Mills,621219,CH,R,L,224,13.76859504,7.3181844
2021,Alec Mills,621219,CH,R,R,101,6.208161157,2.888615
2021,Alec Mills,621219,CU,R,L,120,7.376033058,3.132304
2021,Alec Mills,621219,CU,R,R,83,5.101756198,1.8945088
2021,Alec Mills,621219,FF,R,L,226,13.89152893,9.330345
2021,Alec Mills,621219,FF,R,R,110,6.761363636,4.023958
2021,Alec Mills,621219,SI,R,L,306,18.8088843,10.764495
2021,Alec Mills,621219,SI,R,R,523,32.14721074,15.686412
2021,Alec Mills,621219,SL,R,L,60,3.688016529,1.5104795
2021,Alec Mills,621219,SL,R,R,183,11.24845041,6.133136
2021,Alek Manoah,666201,CH,R,L,159,9.623306233,5.629466
2021,Alek Manoah,666201,CH,R,R,21,1.27100271,0.8306278
2021,Alek Manoah,666201,FF,R,L,344,20.82023487,11.031584
2021,Alek Manoah,666201,FF,R,R,328,19.85185185,9.042295
2021,Alek Manoah,666201,SI,R,L,264,15.97831978,9.945104
2021,Alek Manoah,666201,SI,R,R,216,13.07317073,7.6792855
2021,Alek Manoah,666201,SL,R,L,210,12.7100271,6.2963433
2021,Alek Manoah,666201,SL,R,R,303,18.33875339,6.6854815
2021,Alex Blandino,607468,FF,R,L,39,2.2,2.0163715
2021,Alex Blandino,607468,FF,R,R,26,1.466666667,1.1262715
2021,Alex Claudio,592222,CH,L,L,35,1.967871486,0.92635363
2021,Alex Claudio,592222,CH,L,R,109,6.128514056,3.3557966
2021,Alex Claudio,592222,FF,L,L,20,1.124497992,0.80202895
2021,Alex Claudio,592222,FF,L,R,60,3.373493976,3.1364026
2021,Alex Claudio,592222,SI,L,L,126,7.084337349,2.4939804
2021,Alex Claudio,592222,SI,L,R,78,4.385542169,2.1277719
2021,Alex Claudio,592222,SL,L,L,126,7.084337349,4.20733
2021,Alex Claudio,592222,SL,L,R,27,1.518072289,0.6916711
2021,Alex Cobb,502171,CU,R,L,99,5.85180494,2.8530993
2021,Alex Cobb,502171,CU,R,R,156,9.221025966,4.264343
2021,Alex Cobb,502171,FF,R,L,34,2.009710787,1.2730501
2021,Alex Cobb,502171,FF,R,R,24,1.418619379,0.87052894
2021,Alex Cobb,502171,FS,R,L,371,21.92949124,10.231049
2021,Alex Cobb,502171,FS,R,R,215,12.70846527,5.487015
2021,Alex Cobb,502171,SI,R,L,291,17.20075997,11.020577
2021,Alex Cobb,502171,SI,R,R,389,22.99345577,12.060423
2021,Alex Colomé,517008,FC,R,L,321,18.93375681,10.856601
2021,Alex Colomé,517008,FC,R,R,457,26.95553539,15.076816
2021,Alex Colomé,517008,FF,R,L,141,8.316696915,5.89913
2021,Alex Colomé,517008,FF,R,R,183,10.79401089,6.043139
2021,Alex Lange,656638,CH,R,L,70,3.913270637,1.3983066
2021,Alex Lange,656638,CH,R,R,27,1.509404389,0.8165756
2021,Alex Lange,656638,FF,R,L,140,7.826541275,5.25532
2021,Alex Lange,656638,FF,R,R,150,8.385579937,5.881454
2021,Alex Lange,656638,SL,R,L,104,5.81400209,3.0914552
2021,Alex Lange,656638,SL,R,R,147,8.217868339,4.300807
2021,Alex Reyes,621052,CH,R,L,97,5.676645092,3.3556015
2021,Alex Reyes,621052,CU,R,L,83,4.857335491,3.292496
2021,Alex Reyes,621052,CU,R,R,22,1.287486516,0.9890202
2021,Alex Reyes,621052,FF,R,L,190,11.11920173,7.2010674
2021,Alex Reyes,621052,FF,R,R,214,12.52373247,7.417847
2021,Alex Reyes,621052,SI,R,L,166,9.714670982,6.4199243
2021,Alex Reyes,621052,SI,R,R,113,6.612998921,3.7295074
2021,Alex Reyes,621052,SL,R,L,105,6.144822006,2.8644865
2021,Alex Reyes,621052,SL,R,R,246,14.39644013,6.376687
2021,Alex Vesia,681911,CH,L,R,65,4,1.8926893
2021,Alex Vesia,681911,FF,L,L,220,13.53846154,4.5373306
2021,Alex Vesia,681911,FF,L,R,251,15.44615385,6.947038
2021,Alex Vesia,681911,SL,L,L,94,5.784615385,1.6638725
2021,Alex Vesia,681911,SL,L,R,20,1.230769231,0.32506266
2021,Alex Wells,649144,CH,L,R,100,5.734767025,3.475783
2021,Alex Wells,649144,CU,L,L,25,1.433691756,0.9692299
2021,Alex Wells,649144,CU,L,R,121,6.9390681,4.2576485
2021,Alex Wells,649144,FF,L,L,108,6.193548387,3.6113086
2021,Alex Wells,649144,FF,L,R,269,15.4265233,10.495514
2021,Alex Wells,649144,SL,L,L,68,3.899641577,1.899063
2021,Alex Wells,649144,SL,L,R,53,3.039426523,1.4267739
2021,Alex Wood,622072,CH,L,L,135,8.528473804,4.409807
2021,Alex Wood,622072,CH,L,R,348,21.98451025,10.901948
2021,Alex Wood,622072,SI,L,L,202,12.76112377,5.8711424
2021,Alex Wood,622072,SI,L,R,817,51.61305998,26.179737
2021,Alex Wood,622072,SL,L,L,151,9.539255885,3.3481896
2021,Alex Wood,622072,SL,L,R,542,34.24024298,14.191547
2021,Alex Young,622065,CH,L,R,160,9.348314607,5.974226
2021,Alex Young,622065,CU,L,L,75,4.382022472,1.6980927
2021,Alex Young,622065,CU,L,R,94,5.492134831,3.337946
2021,Alex Young,622065,FC,L,L,112,6.543820225,4.589698
2021,Alex Young,622065,FC,L,R,73,4.265168539,2.3865056
2021,Alex Young,622065,FF,L,L,93,5.433707865,3.501541
2021,Alex Young,622065,FF,L,R,47,2.746067416,2.0843122
2021,Alex Young,622065,SI,L,L,54,3.15505618,1.933638
2021,Alex Young,622065,SI,L,R,182,10.63370787,5.955423
2021,Amir Garrett,607237,FF,L,L,167,9.839719819,6.8017073
2021,Amir Garrett,607237,FF,L,R,237,13.96415328,8.540118
2021,Amir Garrett,607237,SL,L,L,200,11.78409559,5.493547
2021,Amir Garrett,607237,SL,L,R,205,12.07869798,5.689244
2021,Andre Jackson,656578,CH,R,L,47,3.448637317,1.312088
2021,Andre Jackson,656578,CH,R,R,33,2.421383648,1.2512156
2021,Andre Jackson,656578,FF,R,L,43,3.155136268,1.7266829
2021,Andre Jackson,656578,FF,R,R,36,2.641509434,1.6905016
2021,Andre Scrubb,668687,CU,R,L,66,3.909638554,1.525842
2021,Andre Scrubb,668687,CU,R,R,81,4.798192771,1.9348066
2021,Andre Scrubb,668687,FC,R,L,51,3.021084337,2.3805976
2021,Andre Scrubb,668687,FC,R,R,134,7.937751004,4.8610153
2021,Andres Machado,600921,CH,R,L,55,3.174217907,2.3020973
2021,Andres Machado,600921,FF,R,L,165,9.522653722,4.830053
2021,Andres Machado,600921,FF,R,R,185,10.67691478,5.556351
2021,Andres Machado,600921,SI,R,L,47,2.712513484,1.9555984
2021,Andres Machado,600921,SI,R,R,42,2.42394822,1.6194998
2021,Andres Machado,600921,SL,R,L,21,1.21197411,0.61945593
2021,Andres Machado,600921,SL,R,R,103,5.944444444,3.0188003
2021,Andrew Albers,452027,CH,L,R,60,3.619047619,1.9324558
2021,Andrew Albers,452027,FF,L,R,91,5.488888889,2.8151236
2021,Andrew Albers,452027,SI,L,L,41,2.473015873,1.3466519
2021,Andrew Albers,452027,SI,L,R,69,4.161904762,2.1144855
2021,Andrew Albers,452027,SL,L,L,34,2.050793651,0.8539278
2021,Andrew Albers,452027,SL,L,R,20,1.206349206,0.747616
2021,Andrew Bellatti,571479,FF,R,L,23,3.333333333,1.0873833
2021,Andrew Chafin,605177,FF,L,L,124,9.087157595,3.642148
2021,Andrew Chafin,605177,FF,L,R,146,10.69939523,5.222832
2021,Andrew Chafin,605177,SI,L,L,150,10.99252935,4.1884356
2021,Andrew Chafin,605177,SI,L,R,275,20.15297047,10.204838
2021,Andrew Chafin,605177,SL,L,L,119,8.72073995,3.2314346
2021,Andrew Chafin,605177,SL,L,R,123,9.013874066,3.1340475
2021,Andrew Heaney,571760,CH,L,R,391,22.65400655,13.226529
2021,Andrew Heaney,571760,CU,L,L,193,11.18215669,6.0471687
2021,Andrew Heaney,571760,CU,L,R,316,18.30860888,9.363833
2021,Andrew Heaney,571760,FF,L,L,357,20.68409294,8.485634
2021,Andrew Heaney,571760,FF,L,R,981,56.83780161,22.208141
2021,Andrew Kittredge,552640,FF,R,L,85,6.222335717,1.8858542
2021,Andrew Kittredge,552640,FF,R,R,26,1.90330269,0.42414713
2021,Andrew Kittredge,552640,SI,R,L,104,7.613210759,3.556581
2021,Andrew Kittredge,552640,SI,R,R,322,23.57167177,8.732106
2021,Andrew Kittredge,552640,SL,R,L,96,7.027579162,2.5348449
2021,Andrew Kittredge,552640,SL,R,R,346,25.32856656,5.4819517
2021,Andrew Miller,453192,FF,L,L,47,2.760195759,1.8028198
2021,Andrew Miller,453192,FF,L,R,57,3.347471452,2.8839753
2021,Andrew Miller,453192,SI,L,L,32,1.879282219,0.6085616
2021,Andrew Miller,453192,SI,L,R,83,4.874388254,3.8789163
2021,Andrew Miller,453192,SL,L,L,201,11.80424144,4.051639
2021,Andrew Miller,453192,SL,L,R,193,11.33442088,5.40509
2021,Andrew Wantz,681806,CH,R,L,29,1.726942629,1.2110103
2021,Andrew Wantz,681806,FC,R,L,48,2.8583878,0.93335396
2021,Andrew Wantz,681806,FC,R,R,90,5.359477124,2.0006018
2021,Andrew Wantz,681806,FF,R,L,96,5.716775599,3.6670015
2021,Andrew Wantz,681806,FF,R,R,124,7.384168482,5.1014357
2021,Andrew Wantz,681806,SL,R,R,72,4.287581699,1.6704069
2021,Angel Perdomo,622780,CH,L,R,41,1.974504249,1.5843567
2021,Angel Perdomo,622780,FF,L,L,104,5.008498584,3.651234
2021,Angel Perdomo,622780,FF,L,R,126,6.067988669,3.861006
2021,Angel Perdomo,622780,SL,L,L,35,1.685552408,0.9078866
2021,Angel Perdomo,622780,SL,L,R,47,2.263456091,1.6328834
2021,Angel Zerpa,672582,FF,L,R,31,5,1.2776779
2021,Anthony Banda,607455,CH,L,L,63,3.607142857,1.527873
2021,Anthony Banda,607455,CH,L,R,163,9.33276644,4.276722
2021,Anthony Banda,607455,CU,L,L,35,2.003968254,1.2862978
2021,Anthony Banda,607455,CU,L,R,26,1.488662132,1.14719
2021,Anthony Banda,607455,FC,L,L,25,1.431405896,0.8757438
2021,Anthony Banda,607455,FF,L,L,101,5.782879819,2.601914
2021,Anthony Banda,607455,FF,L,R,175,10.01984127,4.567661
2021,Anthony Bass,542914,FF,R,L,48,3.138592751,1.5228553
2021,Anthony Bass,542914,SI,R,L,165,10.78891258,6.301679
2021,Anthony Bass,542914,SI,R,R,249,16.28144989,9.104816
2021,Anthony Bass,542914,SL,R,L,172,11.24662402,4.553966
2021,Anthony Bass,542914,SL,R,R,304,19.87775409,7.802726
2021,Anthony Bender,669622,SI,R,L,222,14.31756046,7.3949122
2021,Anthony Bender,669622,SI,R,R,279,17.99369085,7.5732093
2021,Anthony Bender,669622,SL,R,L,139,8.964598668,3.2219398
2021,Anthony Bender,669622,SL,R,R,311,20.05748335,8.090073
2021,Anthony Castro,621593,CU,R,R,36,2.022779043,0.5170889
2021,Anthony Castro,621593,FF,R,L,94,5.281700835,2.3860352
2021,Anthony Castro,621593,FF,R,R,141,7.922551253,5.297026
2021,Anthony Castro,621593,SL,R,L,50,2.809415338,1.208543
2021,Anthony Castro,621593,SL,R,R,118,6.630220197,3.2535162
2021,Anthony DeSclafani,543101,CH,R,L,250,16.38649987,8.264032
2021,Anthony DeSclafani,543101,CH,R,R,21,1.376465989,0.95203555
2021,Anthony DeSclafani,543101,CU,R,L,108,7.078967944,3.1771703
2021,Anthony DeSclafani,543101,CU,R,R,95,6.22686995,2.3523426
2021,Anthony DeSclafani,543101,FF,R,L,415,27.20158978,11.383886
2021,Anthony DeSclafani,543101,FF,R,R,270,17.69741986,6.5838904
2021,Anthony DeSclafani,543101,SI,R,L,112,7.341151942,4.3416734
2021,Anthony DeSclafani,543101,SI,R,R,372,24.38311181,10.763874
2021,Anthony DeSclafani,543101,SL,R,L,370,24.25201981,9.45819
2021,Anthony DeSclafani,543101,SL,R,R,545,35.72256972,14.940099
2021,Anthony Gose,543238,FF,L,L,27,2.142857143,0.6052655
2021,Anthony Gose,543238,FF,L,R,57,4.523809524,0.94639045
2021,Anthony Kay,641743,CH,L,R,67,3.569092827,2.55479
2021,Anthony Kay,641743,CU,L,L,33,1.757911392,1.3122332
2021,Anthony Kay,641743,CU,L,R,50,2.66350211,1.8487045
2021,Anthony Kay,641743,FC,L,L,40,2.130801688,0.9774616
2021,Anthony Kay,641743,FC,L,R,40,2.130801688,1.3142961
2021,Anthony Kay,641743,FF,L,L,135,7.191455696,3.5226407
2021,Anthony Kay,641743,FF,L,R,245,13.05116034,7.223082
2021,Anthony Kay,641743,SL,L,L,22,1.171940928,0.83656675
2021,Anthony Misiewicz,664948,CU,L,L,161,9.922585494,4.5128584
2021,Anthony Misiewicz,664948,CU,L,R,111,6.841037204,2.95038
2021,Anthony Misiewicz,664948,FC,L,L,114,7.025930101,3.3031616
2021,Anthony Misiewicz,664948,FC,L,R,184,11.34009771,4.921473
2021,Anthony Misiewicz,664948,FF,L,L,113,6.964299136,2.9950967
2021,Anthony Misiewicz,664948,FF,L,R,204,12.57271702,5.58959
2021,Anthony Swarzak,461872,FF,R,L,39,2.479381443,1.5063047
2021,Anthony Swarzak,461872,FF,R,R,47,2.987972509,1.0983262
2021,Anthony Swarzak,461872,SL,R,L,34,2.161512027,1.4286586
2021,Anthony Swarzak,461872,SL,R,R,74,4.704467354,2.0689852
2021,Antonio Santos,665733,CU,R,R,20,1.798941799,0.65343255
2021,Antonio Santos,665733,FF,R,L,32,2.878306878,1.2758396
2021,Antonio Santos,665733,FF,R,R,74,6.656084656,1.9741067
2021,Antonio Senzatela,622608,CH,R,L,123,8.035863219,4.288725
2021,Antonio Senzatela,622608,CH,R,R,24,1.567973311,1.2063688
2021,Antonio Senzatela,622608,CU,R,L,70,4.573255491,2.0235834
2021,Antonio Senzatela,622608,CU,R,R,71,4.638587712,2.0510058
2021,Antonio Senzatela,622608,FF,R,L,646,42.20461496,18.737198
2021,Antonio Senzatela,622608,FF,R,R,669,43.70725605,21.575787
2021,Antonio Senzatela,622608,SI,R,R,30,1.959966639,1.3118986
2021,Antonio Senzatela,622608,SL,R,L,330,21.55963303,8.665481
2021,Antonio Senzatela,622608,SL,R,R,435,28.41951626,9.431376
2021,Archie Bradley,605151,CH,R,L,91,5.055555556,2.6450357
2021,Archie Bradley,605151,CH,R,R,36,2,1.1950402
2021,Archie Bradley,605151,CU,R,L,73,4.055555556,1.978628
2021,Archie Bradley,605151,CU,R,R,68,3.777777778,2.3576078
2021,Archie Bradley,605151,FF,R,L,259,14.38888889,8.740665
2021,Archie Bradley,605151,FF,R,R,223,12.38888889,6.115193
2021,Archie Bradley,605151,SI,R,L,29,1.611111111,1.191623
2021,Archie Bradley,605151,SI,R,R,139,7.722222222,4.737616
2021,Aroldis Chapman,547973,FF,L,L,135,7.720812183,3.8117642
2021,Aroldis Chapman,547973,FF,L,R,423,24.19187817,13.855468
2021,Aroldis Chapman,547973,FS,L,R,99,5.661928934,1.4402157
2021,Aroldis Chapman,547973,SI,L,R,57,3.259898477,0.88334143
2021,Aroldis Chapman,547973,SL,L,L,79,4.518104907,0.78419966
2021,Aroldis Chapman,547973,SL,L,R,192,10.98071066,3.954679
